id,timestamp_utc,session_id,mmsi,latitude,longitude,speed_knots,course_deg,heading_deg,nav_status,message_type,ship_type_code,ship_name,ship_category,hour
16964,2026-06-09 07:56:16.506985+00:00,20260609_073132,240078400,36.9901,27.392656666666667,18.9,38.9,511.0,0,PositionReport,37.0,APOLLON II,Pleasure Craft,7
16976,2026-06-09 07:56:20.833689+00:00,20260609_073132,210096000,36.50007666666667,27.589108333333336,11.5,94.1,94.0,0,PositionReport,89.0,ENERGEIA,Tanker,7
16981,2026-06-09 07:56:21.314737+00:00,20260609_073132,518999195,36.81819666666667,28.31101,0.0,323.5,6.0,0,PositionReport,37.0,QUEST R,Pleasure Craft,7
16985,2026-06-09 07:56:22.260791+00:00,20260609_073132,271002446,37.024766666666665,27.43806,0.1,0.0,511.0,8,PositionReport,60.0,AKCAKOCA,Passenger,7
17014,2026-06-09 07:56:32.215783+00:00,20260609_073132,356157000,36.588836666666666,26.612493333333337,11.5,139.6,138.0,0,PositionReport,70.0,HERO,Cargo,7
17048,2026-06-09 07:56:43.212251+00:00,20260609_073132,668116439,36.51409666666667,28.19756,10.2,260.5,262.0,0,PositionReport,70.0,MANOLIS,Cargo,7
17050,2026-06-09 07:56:43.529033+00:00,20260609_073132,271050193,36.574036666666665,28.519893333333336,10.8,104.0,105.0,0,PositionReport,80.0,CHEM LEADER,Tanker,7
17053,2026-06-09 07:56:44.036670+00:00,20260609_073132,271040635,36.679145,26.562070000000002,9.5,304.1,305.0,0,PositionReport,71.0,VIVIEN A,Cargo,7
17069,2026-06-09 07:56:48.720509+00:00,20260609_073132,368188000,37.02582833333334,27.427705,0.3,118.6,183.0,1,PositionReport,37.0,SERENITY,Pleasure Craft,7
17078,2026-06-09 07:56:50.050635+00:00,20260609_073132,249717000,37.03237333333333,27.916626666666666,0.0,360.0,511.0,4,PositionReport,,,Unknown,7
17095,2026-06-09 07:56:54.864632+00:00,20260609_073132,237352400,36.456093333333335,27.452511666666666,15.3,50.8,511.0,0,PositionReport,60.0,STAVROS,Passenger,7
17106,2026-06-09 07:56:57.863134+00:00,20260609_073132,232057452,37.034546666666664,27.42471833333333,0.1,360.0,511.0,5,PositionReport,98.0,THUNDERBIRD B,Other,7
17129,2026-06-09 07:57:03.855355+00:00,20260609_073132,240344000,36.54907,27.8452,0.1,360.0,511.0,0,PositionReport,60.0,NIKOLAOS H,Passenger,7
17130,2026-06-09 07:57:04.238960+00:00,20260609_073132,271043931,36.53864333333333,27.767568333333333,9.2,69.8,511.0,0,PositionReport,36.0,KAPTAN MEHMET BUGRA,Sailing Yacht,7
17144,2026-06-09 07:57:09.108290+00:00,20260609_073132,271053982,36.37490666666667,27.720395,10.6,249.4,250.0,0,PositionReport,89.0,CHEM NANA,Tanker,7
17150,2026-06-09 07:57:10.984923+00:00,20260609_073132,271045885,37.01569166666666,27.440133333333332,0.4,320.5,511.0,1,PositionReport,67.0,ARIELA,Passenger,7
17169,2026-06-09 07:57:15.315663+00:00,20260609_073132,240192000,36.53925,28.004250000000003,14.8,117.6,295.0,0,PositionReport,69.0,PANAGIA SKIADENI,Passenger,7
17187,2026-06-09 07:57:18.249247+00:00,20260609_073132,636020574,36.48549333333334,27.98066833333333,11.8,269.1,269.0,0,PositionReport,74.0,MSC CHARLOTTE,Cargo,7
17202,2026-06-09 07:57:20.513579+00:00,20260609_073132,356792000,36.24136,27.248448333333332,8.7,329.0,328.0,0,PositionReport,70.0,LIDER HALIL,Cargo,7
17227,2026-06-09 07:57:28.106528+00:00,20260609_073132,210719000,36.55028333333333,26.981316666666665,14.8,125.6,123.0,0,PositionReport,70.0,PATRIS,Cargo,7
17232,2026-06-09 07:57:29.400034+00:00,20260609_073132,271053982,36.37457166666666,27.719243333333335,10.6,249.5,249.0,0,PositionReport,89.0,CHEM NANA,Tanker,7
17239,2026-06-09 07:57:30.970884+00:00,20260609_073132,239737000,36.44605,28.238316666666666,0.0,115.3,0.0,5,PositionReport,60.0,BLUE STAR 2,Passenger,7
17246,2026-06-09 07:57:32.126987+00:00,20260609_073132,241886000,36.40776666666667,28.234221666666667,0.0,61.1,7.0,3,PositionReport,52.0,CAPTAIN DIMITRIS V,Tug,7
17265,2026-06-09 07:57:38.367187+00:00,20260609_073132,511101443,37.03215,27.426319999999997,0.0,176.5,511.0,9,PositionReport,60.0,SEA STAR KOS,Passenger,7
17266,2026-06-09 07:57:38.474048+00:00,20260609_073132,620999919,36.47683166666666,27.84931,6.9,94.8,91.0,0,PositionReport,70.0,BOLD,Cargo,7
17269,2026-06-09 07:57:39.596530+00:00,20260609_073132,255806347,36.73827333333334,26.817325,14.5,142.1,142.0,0,PositionReport,,,Unknown,7
17275,2026-06-09 07:57:41.320129+00:00,20260609_073132,248548000,36.66383,28.041073333333333,0.0,360.0,16.0,1,PositionReport,36.0,ROXANE,Sailing Yacht,7
17277,2026-06-09 07:57:41.798339+00:00,20260609_073132,518999195,36.818189999999994,28.311005,0.0,323.1,6.0,0,PositionReport,37.0,QUEST R,Pleasure Craft,7
17285,2026-06-09 07:57:43.627727+00:00,20260609_073132,241591000,36.26778,27.749378333333333,19.2,48.7,48.0,0,PositionReport,,,Unknown,7
17289,2026-06-09 07:57:44.194572+00:00,20260609_073132,271040635,36.68064666666667,26.559345,9.4,304.1,305.0,0,PositionReport,71.0,VIVIEN A,Cargo,7
17317,2026-06-09 07:57:52.869609+00:00,20260609_073132,271001044,37.028893333333336,27.429433333333336,0.8,206.0,511.0,0,PositionReport,37.0,BLACK SEA,Pleasure Craft,7
17354,2026-06-09 07:58:03.688584+00:00,20260609_073132,240344000,36.54907166666667,27.845206666666666,0.1,360.0,511.0,0,PositionReport,60.0,NIKOLAOS H,Passenger,7
17355,2026-06-09 07:58:03.854988+00:00,20260609_073132,518998972,37.03365333333333,27.42544333333333,0.0,0.0,511.0,5,PositionReport,37.0,ELSEA,Pleasure Craft,7
17386,2026-06-09 07:58:14.535603+00:00,20260609_073132,240109700,36.60290666666666,27.916271666666667,18.9,132.6,511.0,0,PositionReport,60.0,SEBECO,Passenger,7
17401,2026-06-09 07:58:18.963329+00:00,20260609_073132,630001184,36.445148333333336,28.231941666666668,0.0,31.9,511.0,0,PositionReport,60.0,SEA STAR MYKONOS,Passenger,7
17416,2026-06-09 07:58:21.091752+00:00,20260609_073132,210096000,36.49955833333333,27.597080000000002,11.5,94.1,94.0,0,PositionReport,89.0,ENERGEIA,Tanker,7
17422,2026-06-09 07:58:22.126181+00:00,20260609_073132,461000204,37.01427,27.44939833333333,0.9,266.7,264.0,5,PositionReport,37.0,WARDA,Pleasure Craft,7
17426,2026-06-09 07:58:23.244660+00:00,20260609_073132,240078400,36.99920833333333,27.400595,18.7,36.7,511.0,0,PositionReport,37.0,APOLLON II,Pleasure Craft,7
17449,2026-06-09 07:58:28.164456+00:00,20260609_073132,249010000,37.02501666666667,27.438019999999998,0.0,275.6,63.0,5,PositionReport,60.0,AROYA,Passenger,7
17456,2026-06-09 07:58:29.435815+00:00,20260609_073132,271053982,36.37346166666667,27.715916666666665,10.6,248.9,250.0,0,PositionReport,89.0,CHEM NANA,Tanker,7
17457,2026-06-09 07:58:29.689833+00:00,20260609_073132,356792000,36.243755,27.246661666666668,8.7,328.5,328.0,0,PositionReport,70.0,LIDER HALIL,Cargo,7
17470,2026-06-09 07:58:33.109485+00:00,20260609_073132,232056776,36.61375666666667,27.139185,0.0,360.0,70.0,5,PositionReport,37.0,AIM,Pleasure Craft,7
17476,2026-06-09 07:58:33.953796+00:00,20260609_073132,210719000,36.54766666666667,26.9859,14.7,125.0,123.0,0,PositionReport,70.0,PATRIS,Cargo,7
17487,2026-06-09 07:58:38.334274+00:00,20260609_073132,511101443,37.03214333333334,27.426333333333332,0.0,176.5,511.0,9,PositionReport,60.0,SEA STAR KOS,Passenger,7
17492,2026-06-09 07:58:40.905148+00:00,20260609_073132,271002446,37.02487166666666,27.438015,0.3,0.0,511.0,8,PositionReport,60.0,AKCAKOCA,Passenger,7
17505,2026-06-09 07:58:44.179787+00:00,20260609_073132,241677000,36.621718333333334,27.84403,8.2,219.7,511.0,0,PositionReport,60.0,SIMI II,Passenger,7
17524,2026-06-09 07:58:48.671675+00:00,20260609_073132,511101443,37.03214,27.426333333333332,0.0,176.5,511.0,9,PositionReport,60.0,SEA STAR KOS,Passenger,7
17526,2026-06-09 07:58:49.156517+00:00,20260609_073132,538072342,36.581376666666664,28.216101666666667,8.4,257.9,258.0,0,PositionReport,36.0,ONE FORCE,Sailing Yacht,7
17530,2026-06-09 07:58:52.696914+00:00,20260609_073132,271001044,37.028711666666666,27.429346666666667,0.6,201.0,511.0,0,PositionReport,37.0,BLACK SEA,Pleasure Craft,7
17531,2026-06-09 07:58:52.911607+00:00,20260609_073132,668116439,36.5127,28.19005333333333,10.3,256.1,261.0,0,PositionReport,70.0,MANOLIS,Cargo,7
17537,2026-06-09 07:58:53.639050+00:00,20260609_073132,271050193,36.572478333333336,28.527805,10.8,103.7,104.0,0,PositionReport,80.0,CHEM LEADER,Tanker,7
17539,2026-06-09 07:58:54.581934+00:00,20260609_073132,237352400,36.46073333333333,27.461258333333333,15.1,58.9,511.0,0,PositionReport,60.0,STAVROS,Passenger,7
17549,2026-06-09 07:58:58.394525+00:00,20260609_073132,538072107,36.82238333333333,28.312573333333333,0.0,19.9,324.0,5,PositionReport,37.0,TURK'S,Pleasure Craft,7
17564,2026-06-09 07:59:04.031375+00:00,20260609_073132,271043931,36.54052166666667,27.773488333333333,9.5,65.5,511.0,0,PositionReport,36.0,KAPTAN MEHMET BUGRA,Sailing Yacht,7
17570,2026-06-09 07:59:04.847547+00:00,20260609_073132,240198900,36.51180166666666,28.123085,17.1,300.0,511.0,0,PositionReport,60.0,SEBECO II,Passenger,7
17588,2026-06-09 07:59:11.037838+00:00,20260609_073132,356157000,36.582458333333335,26.619463333333332,11.5,138.3,137.0,0,PositionReport,70.0,HERO,Cargo,7
17606,2026-06-09 07:59:14.798271+00:00,20260609_073132,240192000,36.53550333333333,28.013311666666667,14.9,117.1,293.0,0,PositionReport,69.0,PANAGIA SKIADENI,Passenger,7
17607,2026-06-09 07:59:14.909951+00:00,20260609_073132,271043588,37.028845000000004,27.437553333333334,0.0,208.4,511.0,1,PositionReport,0.0,LOVE BOAT,Unknown,7
17616,2026-06-09 07:59:17.190232+00:00,20260609_073132,240198900,36.51227666666667,28.122059999999998,17.3,299.7,511.0,0,PositionReport,60.0,SEBECO II,Passenger,7
17622,2026-06-09 07:59:18.620692+00:00,20260609_073132,538072342,36.58111833333333,28.214673333333334,8.4,257.0,258.0,0,PositionReport,36.0,ONE FORCE,Sailing Yacht,7
17623,2026-06-09 07:59:18.993310+00:00,20260609_073132,630001184,36.44515666666667,28.23194,0.0,31.9,511.0,0,PositionReport,60.0,SEA STAR MYKONOS,Passenger,7
17635,2026-06-09 07:59:21.770060+00:00,20260609_073132,210096000,36.49931333333333,27.60113,11.5,93.7,94.0,0,PositionReport,89.0,ENERGEIA,Tanker,7
17636,2026-06-09 07:59:21.777381+00:00,20260609_073132,255806347,36.73283166666667,26.822613333333333,14.6,142.1,142.0,0,PositionReport,,,Unknown,7
17645,2026-06-09 07:59:23.798552+00:00,20260609_073132,538072206,36.769220000000004,28.12754,0.2,360.0,218.0,0,PositionReport,,,Unknown,7
17652,2026-06-09 07:59:26.822263+00:00,20260609_073132,240192000,36.535133333333334,28.01423,14.9,116.7,292.0,0,PositionReport,69.0,PANAGIA SKIADENI,Passenger,7
17681,2026-06-09 07:59:33.945871+00:00,20260609_073132,210719000,36.5453,26.990066666666667,14.7,125.0,123.0,0,PositionReport,70.0,PATRIS,Cargo,7
17683,2026-06-09 07:59:34.933528+00:00,20260609_073132,271040635,36.68338166666667,26.554315,9.4,303.8,305.0,0,PositionReport,71.0,VIVIEN A,Cargo,7
17698,2026-06-09 07:59:40.907999+00:00,20260609_073132,271002446,37.024835,27.438046666666665,0.5,14.2,511.0,8,PositionReport,60.0,AKCAKOCA,Passenger,7
17712,2026-06-09 07:59:46.180635+00:00,20260609_073132,256003728,37.01578166666666,27.44289,0.0,360.0,511.0,1,PositionReport,37.0,BUCKETLIST10,Pleasure Craft,7
17734,2026-06-09 07:59:54.791578+00:00,20260609_073132,237352400,36.46315333333334,27.46554666666667,15.1,51.7,511.0,0,PositionReport,60.0,STAVROS,Passenger,7
17737,2026-06-09 07:59:55.307521+00:00,20260609_073132,368188000,37.025864999999996,27.427661666666665,0.3,258.8,254.0,1,PositionReport,37.0,SERENITY,Pleasure Craft,7
17753,2026-06-09 07:59:58.674574+00:00,20260609_073132,1193046,37.03301166666667,27.428818333333332,0.0,0.0,511.0,7,PositionReport,50.0,NAUTICAST,Pilot,7
17767,2026-06-09 08:00:02.260316+00:00,20260609_073132,518999195,36.81818,28.311005,0.0,321.7,6.0,0,PositionReport,37.0,QUEST R,Pleasure Craft,8
17795,2026-06-09 08:00:15.905265+00:00,20260609_073132,240109700,36.5956,27.92566833333333,18.9,131.3,511.0,0,PositionReport,60.0,SEBECO,Passenger,8
17804,2026-06-09 08:00:18.309664+00:00,20260609_073132,636020574,36.48529666666666,27.968398333333333,11.8,269.9,270.0,0,PositionReport,74.0,MSC CHARLOTTE,Cargo,8
17807,2026-06-09 08:00:18.975630+00:00,20260609_073132,630001184,36.44516,28.231946666666666,0.0,31.9,511.0,0,PositionReport,60.0,SEA STAR MYKONOS,Passenger,8
17814,2026-06-09 08:00:20.374306+00:00,20260609_073132,249717000,37.03237333333333,27.916621666666668,0.0,360.0,511.0,4,PositionReport,,,Unknown,8
17819,2026-06-09 08:00:21.881935+00:00,20260609_073132,210096000,36.49906333333333,27.605103333333332,11.5,94.5,94.0,0,PositionReport,89.0,ENERGEIA,Tanker,8
17828,2026-06-09 08:00:23.839050+00:00,20260609_073132,240344000,36.549065000000006,27.845191666666665,0.1,360.0,511.0,0,PositionReport,60.0,NIKOLAOS H,Passenger,8
17844,2026-06-09 08:00:28.106302+00:00,20260609_073132,240078400,37.00737,27.409555,18.6,49.5,511.0,0,PositionReport,37.0,APOLLON II,Pleasure Craft,8
17858,2026-06-09 08:00:31.606919+00:00,20260609_073132,241886000,36.40775,28.234199999999998,0.1,209.3,18.0,3,PositionReport,52.0,CAPTAIN DIMITRIS V,Tug,8
17880,2026-06-09 08:00:40.254335+00:00,20260609_073132,210719000,36.54271666666667,26.994666666666667,14.7,125.4,123.0,0,PositionReport,70.0,PATRIS,Cargo,8
17882,2026-06-09 08:00:40.808993+00:00,20260609_073132,356792000,36.24832333333333,27.243268333333333,8.7,329.0,327.0,0,PositionReport,70.0,LIDER HALIL,Cargo,8
17910,2026-06-09 08:00:49.809227+00:00,20260609_073132,271053982,36.37106000000001,27.707878333333333,10.6,249.3,249.0,0,PositionReport,89.0,CHEM NANA,Tanker,8
17920,2026-06-09 08:00:53.718266+00:00,20260609_073132,271050193,36.571000000000005,28.53508,10.8,104.7,104.0,0,PositionReport,80.0,CHEM LEADER,Tanker,8
17922,2026-06-09 08:00:54.708683+00:00,20260609_073132,237352400,36.46567166666667,27.469710000000003,15.1,55.7,511.0,0,PositionReport,60.0,STAVROS,Passenger,8
17945,2026-06-09 08:01:04.332148+00:00,20260609_073132,518998972,37.03364833333333,27.42544,0.0,0.0,511.0,5,PositionReport,37.0,ELSEA,Pleasure Craft,8
17950,2026-06-09 08:01:07.877640+00:00,20260609_073132,241591000,36.280136666666664,27.765935000000002,19.2,47.5,47.0,0,PositionReport,,,Unknown,8
17972,2026-06-09 08:01:15.100551+00:00,20260609_073132,240192000,36.53176,28.022499999999997,14.9,116.8,293.0,0,PositionReport,69.0,PANAGIA SKIADENI,Passenger,8
17976,2026-06-09 08:01:15.746316+00:00,20260609_073132,240109700,36.592025,27.930593333333334,18.8,135.8,511.0,0,PositionReport,60.0,SEBECO,Passenger,8
17983,2026-06-09 08:01:17.767762+00:00,20260609_073132,518998026,36.599046666666666,27.874073333333335,0.0,194.0,141.0,1,PositionReport,99.0,QUEEN MARE,Other,8
17999,2026-06-09 08:01:21.868473+00:00,20260609_073132,210096000,36.498828333333336,27.609078333333333,11.5,94.7,94.0,0,PositionReport,89.0,ENERGEIA,Tanker,8
18004,2026-06-09 08:01:22.566976+00:00,20260609_073132,636019612,36.556306666666664,27.672578333333334,11.2,288.8,288.0,0,PositionReport,70.0,CS CIHAN,Cargo,8
18006,2026-06-09 08:01:23.279955+00:00,20260609_073132,209874000,36.446839999999995,28.249401666666664,0.0,257.6,258.0,1,PositionReport,70.0,THANOS,Cargo,8
18011,2026-06-09 08:01:23.939251+00:00,20260609_073132,240344000,36.54907166666667,27.845195,0.0,360.0,511.0,0,PositionReport,60.0,NIKOLAOS H,Passenger,8
18013,2026-06-09 08:01:24.913153+00:00,20260609_073132,271046339,37.032439999999994,27.428,0.0,360.0,308.0,0,PositionReport,37.0,QUEEN OF SALMAKIS,Pleasure Craft,8
18027,2026-06-09 08:01:28.430596+00:00,20260609_073132,249010000,37.025015,27.438019999999998,0.0,57.0,63.0,5,PositionReport,60.0,AROYA,Passenger,8
18033,2026-06-09 08:01:29.467999+00:00,20260609_073132,630001184,36.44516333333333,28.23194833333333,0.0,31.9,511.0,0,PositionReport,60.0,SEA STAR MYKONOS,Passenger,8
18043,2026-06-09 08:01:31.350383+00:00,20260609_073132,232056776,36.613753333333335,27.139168333333334,0.0,360.0,52.0,5,PositionReport,37.0,AIM,Pleasure Craft,8
18074,2026-06-09 08:01:41.285034+00:00,20260609_073132,620999919,36.476315,27.858881666666665,6.8,93.4,90.0,0,PositionReport,70.0,BOLD,Cargo,8
18081,2026-06-09 08:01:44.524113+00:00,20260609_073132,518998609,36.582753333333336,28.880715000000002,12.1,212.7,215.0,0,PositionReport,37.0,ENIGMA,Pleasure Craft,8
18109,2026-06-09 08:01:52.371075+00:00,20260609_073132,240078400,37.01203666666667,27.41626,16.6,48.9,511.0,0,PositionReport,37.0,APOLLON II,Pleasure Craft,8
18111,2026-06-09 08:01:53.448537+00:00,20260609_073132,668116439,36.51081333333333,28.179489999999998,10.3,256.7,260.0,0,PositionReport,70.0,MANOLIS,Cargo,8
18115,2026-06-09 08:01:53.685805+00:00,20260609_073132,271050193,36.570299999999996,28.538774999999998,10.8,102.5,103.0,0,PositionReport,80.0,CHEM LEADER,Tanker,8
18119,2026-06-09 08:01:54.806373+00:00,20260609_073132,271040635,36.68675333333333,26.548003333333334,9.4,303.6,305.0,0,PositionReport,71.0,VIVIEN A,Cargo,8
18120,2026-06-09 08:01:54.891663+00:00,20260609_073132,237352400,36.467818333333334,27.47421166666667,15.1,60.2,511.0,0,PositionReport,60.0,STAVROS,Passenger,8
18130,2026-06-09 08:01:58.821798+00:00,20260609_073132,1193046,37.03301166666667,27.428818333333332,0.0,0.0,511.0,7,PositionReport,50.0,NAUTICAST,Pilot,8
18133,2026-06-09 08:01:59.797741+00:00,20260609_073132,538072107,36.82239333333334,28.312613333333335,0.0,19.9,323.0,5,PositionReport,37.0,TURK'S,Pleasure Craft,8
18135,2026-06-09 08:02:00.335330+00:00,20260609_073132,356792000,36.25105666666666,27.241183333333332,8.7,328.0,327.0,0,PositionReport,70.0,LIDER HALIL,Cargo,8
18146,2026-06-09 08:02:02.582010+00:00,20260609_073132,271002446,37.024885000000005,27.438013333333334,0.3,10.0,511.0,8,PositionReport,60.0,AKCAKOCA,Passenger,8
18182,2026-06-09 08:02:11.741353+00:00,20260609_073132,538072206,36.76921333333333,28.127556666666667,0.0,360.0,162.0,0,PositionReport,,,Unknown,8
18184,2026-06-09 08:02:12.157555+00:00,20260609_073132,620999919,36.476258333333334,27.860106666666663,6.8,93.4,90.0,0,PositionReport,70.0,BOLD,Cargo,8
18205,2026-06-09 08:02:17.737552+00:00,20260609_073132,240198900,36.518440000000005,28.105838333333335,17.3,291.8,511.0,0,PositionReport,60.0,SEBECO II,Passenger,8
18208,2026-06-09 08:02:19.155213+00:00,20260609_073132,636020574,36.485260000000004,27.960185000000003,11.8,269.8,270.0,0,PositionReport,74.0,MSC CHARLOTTE,Cargo,8
18212,2026-06-09 08:02:21.053284+00:00,20260609_073132,240109700,36.58810833333334,27.93584333333333,18.8,130.3,511.0,0,PositionReport,60.0,SEBECO,Passenger,8
18219,2026-06-09 08:02:21.837355+00:00,20260609_073132,210096000,36.49859166666667,27.61307,11.5,94.4,94.0,0,PositionReport,89.0,ENERGEIA,Tanker,8
18222,2026-06-09 08:02:22.615541+00:00,20260609_073132,636019612,36.55731333333333,27.668916666666668,11.2,288.6,289.0,0,PositionReport,70.0,CS CIHAN,Cargo,8
18224,2026-06-09 08:02:22.890374+00:00,20260609_073132,248704000,36.584285,27.864843333333333,0.0,79.3,169.0,1,PositionReport,37.0,OPTASIA,Pleasure Craft,8
18231,2026-06-09 08:02:23.885284+00:00,20260609_073132,240344000,36.54907333333333,27.845195,0.0,360.0,511.0,0,PositionReport,60.0,NIKOLAOS H,Passenger,8
18243,2026-06-09 08:02:29.261748+00:00,20260609_073132,630001184,36.445166666666665,28.23194,0.0,31.9,511.0,0,PositionReport,60.0,SEA STAR MYKONOS,Passenger,8
18254,2026-06-09 08:02:32.153816+00:00,20260609_073132,271044486,36.81819666666667,28.312003333333333,0.0,51.6,8.0,1,PositionReport,37.0,LA PASSION,Pleasure Craft,8
18284,2026-06-09 08:02:42.383022+00:00,20260609_073132,518999195,36.81818666666666,28.311005,0.0,297.8,6.0,0,PositionReport,37.0,QUEST R,Pleasure Craft,8
18290,2026-06-09 08:02:43.985909+00:00,20260609_073132,241677000,36.617399999999996,27.83916333333333,1.0,331.7,511.0,0,PositionReport,60.0,SIMI II,Passenger,8
18314,2026-06-09 08:02:50.745706+00:00,20260609_073132,271044344,37.032105,27.427801666666667,0.0,169.0,302.0,5,PositionReport,51.0,KIYEM 6,SAR,8
18320,2026-06-09 08:02:53.369196+00:00,20260609_073132,271050193,36.56966,28.542448333333333,10.8,102.2,103.0,0,PositionReport,80.0,CHEM LEADER,Tanker,8
18325,2026-06-09 08:02:55.194449+00:00,20260609_073132,232057452,37.034533333333336,27.42473,0.1,360.0,511.0,5,PositionReport,98.0,THUNDERBIRD B,Other,8
18335,2026-06-09 08:02:57.813076+00:00,20260609_073132,511101443,37.031171666666665,27.423806666666668,10.5,221.3,511.0,9,PositionReport,60.0,SEA STAR KOS,Passenger,8
18345,2026-06-09 08:03:02.610203+00:00,20260609_073132,271002446,37.024835,27.43804833333333,0.3,0.0,511.0,8,PositionReport,60.0,AKCAKOCA,Passenger,8
18347,2026-06-09 08:03:02.994637+00:00,20260609_073132,271053578,37.034213333333334,27.427718333333335,0.0,360.0,511.0,1,PositionReport,36.0,GITANE,Sailing Yacht,8
18349,2026-06-09 08:03:04.110565+00:00,20260609_073132,271043931,36.54383666666667,27.785383333333336,9.2,70.3,511.0,0,PositionReport,36.0,KAPTAN MEHMET BUGRA,Sailing Yacht,8
18356,2026-06-09 08:03:06.655185+00:00,20260609_073132,461000204,37.01374166666667,27.44808833333333,5.5,231.3,234.0,5,PositionReport,37.0,WARDA,Pleasure Craft,8
18375,2026-06-09 08:03:12.820926+00:00,20260609_073132,271045885,37.015636666666666,27.440189999999998,0.4,314.4,511.0,1,PositionReport,67.0,ARIELA,Passenger,8
18377,2026-06-09 08:03:13.577468+00:00,20260609_073132,271001044,37.02593666666667,27.427039999999998,5.7,210.0,511.0,0,PositionReport,37.0,BLACK SEA,Pleasure Craft,8
18387,2026-06-09 08:03:15.009484+00:00,20260609_073132,240192000,36.528014999999996,28.03166,14.9,117.0,294.0,0,PositionReport,69.0,PANAGIA SKIADENI,Passenger,8
18401,2026-06-09 08:03:17.837549+00:00,20260609_073132,240198900,36.52032333333333,28.100371666666668,17.2,291.8,511.0,0,PositionReport,60.0,SEBECO II,Passenger,8
18402,2026-06-09 08:03:18.163672+00:00,20260609_073132,271053982,36.36832833333334,27.69942,10.5,248.9,250.0,0,PositionReport,89.0,CHEM NANA,Tanker,8
18405,2026-06-09 08:03:19.151549+00:00,20260609_073132,636020574,36.485225,27.956128333333332,11.8,269.6,270.0,0,PositionReport,74.0,MSC CHARLOTTE,Cargo,8
18420,2026-06-09 08:03:22.441394+00:00,20260609_073132,636019612,36.558348333333335,27.665241666666667,11.2,288.5,288.0,0,PositionReport,70.0,CS CIHAN,Cargo,8
18430,2026-06-09 08:03:24.953745+00:00,20260609_073132,271046339,37.03246,27.427995,0.3,360.0,308.0,0,PositionReport,37.0,QUEEN OF SALMAKIS,Pleasure Craft,8
18448,2026-06-09 08:03:29.355441+00:00,20260609_073132,240078400,37.01715333333333,27.42000833333333,12.0,18.6,511.0,0,PositionReport,37.0,APOLLON II,Pleasure Craft,8
18462,2026-06-09 08:03:31.221847+00:00,20260609_073132,239737000,36.44605,28.2383,0.0,115.3,0.0,5,PositionReport,60.0,BLUE STAR 2,Passenger,8
18465,2026-06-09 08:03:31.560443+00:00,20260609_073132,210096000,36.49832333333333,27.61764833333333,11.5,94.1,93.0,0,PositionReport,89.0,ENERGEIA,Tanker,8
18468,2026-06-09 08:03:31.798275+00:00,20260609_073132,620999919,36.476081666666666,27.863203333333335,6.7,93.3,90.0,0,PositionReport,70.0,BOLD,Cargo,8
18469,2026-06-09 08:03:32.045603+00:00,20260609_073132,240344000,36.54907333333333,27.84518166666667,0.0,360.0,511.0,0,PositionReport,60.0,NIKOLAOS H,Passenger,8
18496,2026-06-09 08:03:39.074459+00:00,20260609_073132,271052907,37.012373333333336,27.437536666666666,0.0,360.0,511.0,1,PositionReport,36.0,MEIRA,Sailing Yacht,8
18501,2026-06-09 08:03:40.009664+00:00,20260609_073132,210719000,36.535583333333335,27.007099999999998,14.7,125.3,123.0,0,PositionReport,70.0,PATRIS,Cargo,8
18518,2026-06-09 08:03:43.587327+00:00,20260609_073132,241591000,36.289546666666666,27.778641666666665,19.2,47.5,47.0,0,PositionReport,,,Unknown,8
18526,2026-06-09 08:03:45.702424+00:00,20260609_073132,461000204,37.01302833333333,27.446921666666665,7.4,234.2,237.0,5,PositionReport,37.0,WARDA,Pleasure Craft,8
18558,2026-06-09 08:03:57.116961+00:00,20260609_073132,271053537,37.012906666666666,27.450386666666667,0.0,360.0,511.0,1,PositionReport,37.0,ILLUSION 2,Pleasure Craft,8
18563,2026-06-09 08:03:58.747961+00:00,20260609_073132,1193046,37.03301166666667,27.428818333333332,0.0,0.0,511.0,7,PositionReport,50.0,NAUTICAST,Pilot,8
18566,2026-06-09 08:03:59.744283+00:00,20260609_073132,237352400,36.47273333333333,27.483268333333335,15.2,56.8,511.0,0,PositionReport,60.0,STAVROS,Passenger,8
18580,2026-06-09 08:04:04.571566+00:00,20260609_073132,271040635,36.68987,26.54210833333333,9.4,303.1,305.0,0,PositionReport,71.0,VIVIEN A,Cargo,8
18595,2026-06-09 08:04:08.287748+00:00,20260609_073132,271053982,36.36745666666666,27.69657833333333,10.5,248.8,249.0,0,PositionReport,89.0,CHEM NANA,Tanker,8
18606,2026-06-09 08:04:12.374720+00:00,20260609_073132,271002446,37.02489,27.43800666666667,0.1,0.0,511.0,8,PositionReport,60.0,AKCAKOCA,Passenger,8
18610,2026-06-09 08:04:13.373532+00:00,20260609_073132,271050193,36.56881,28.54733333333333,10.7,102.1,103.0,0,PositionReport,80.0,CHEM LEADER,Tanker,8
18614,2026-06-09 08:04:15.189770+00:00,20260609_073132,240192000,36.52614833333334,28.036245,14.9,116.9,294.0,0,PositionReport,69.0,PANAGIA SKIADENI,Passenger,8
18627,2026-06-09 08:04:18.517465+00:00,20260609_073132,538072342,36.57852166666667,28.200401666666668,8.6,256.4,258.0,0,PositionReport,36.0,ONE FORCE,Sailing Yacht,8
